,twitter_id,name,created_at,text
234,1338093963287388162,diddybop1,12/13/20,rt  i want to share my story with you i think given my last post it is important i am a participant in a phase 3 clinical trial fo
235,1338093966353428487,joshuaicore,12/13/20,dont be like sweden wear a mask dont put yourself and others at risk through poor choices  the vaccine will be 
236,1338093967372640256,VenusOctober,12/13/20,rt  wearing a mask is not hard breathing on a ventilator is covid19 cases are rising fast do your part to slow the spread 1 s
237,1338093972007346177,SharonW15047891,12/13/20,rt  a very nice gift from one of our lovely family of patients this is defo the year to say an extra thanks to key workers and
238,1338093973055954944,MentatSword,12/13/20,  do they have covid19 or other respiratory diseases pcr tests are not accurate or are t 
239,1338093974935007232,DominikKorthaus,12/13/20,rt  the leipzig derby between lok amp chemie was scheduled for sunday but was postponed due to covid19  last week a sticker was f
240,1338093975186575364,DougBettcher,12/13/20,rt  nearly 65 of people who were working from home due to covid19 restrictions reported new physical woes including tech
241,1338093975362654209,eflasherpro,12/13/20,rt  chinas hongkong sar on sunday reported 95 new covid19 cases including 92 locally transmitted and three from overseas
242,1338093976134451201,delhijesuits,12/13/20,covid19 stan samy 83 kisan o
243,1338093979674566656,girl_gilmour,12/13/20,sad but true
244,1338093985760329728,adrizamri,12/13/20,covid19 watching this 
245,1338093987090079744,KaleemDanish,12/13/20,rt  defying all sanity in this pandemic the pdm fools are risking peoples lives for their vested interests   covid19 lik
246,1338093988704899078,homoeconomicusf,12/13/20,   covid19  revuelto oct 2019
247,1338093989031866368,gangaprasad947,12/13/20,rt 398 how can reviewing previous questions be considered malpractice  univ srmscam boycottcodetantra srmaga
248,1338093993360551943,grose_lord,12/13/20,rt  coke has covid  
249,1338094001250062339,richardsved,12/13/20,rt  danesi  as funding is cut by covid19 funder demands to restrict all but frontline spending leaves bare
250,1338094003527487488,TLC_CN,12/13/20,rt  republicans are also so quiet every time one of their own is covid19 positive diagnosed or drops into the hospital   the
251,1338094007671549955,DimitriBlemur,12/13/20,rt politics merkel orders tough new covid19 curbs from dec 16  jan 10  nonessential shops will close schools will close contact
252,1338094008237617154,pully8,12/13/20,young boy in hotel quarantine tests positive to covid19 delay on hot hotel opening  covid19 health australia
253,1338094008925622272,ceridread,12/13/20,rt  5 tips to keep children  learning during the covid19  pandemic based on recommendations from   
254,1338094008510210050,NagalandPage,12/13/20,out of 195 results received 33 new cases of covid19 have been detected in nagaland out of which 27 are at 
255,1338094009110106113,AnagbadoChimez1,12/13/20,rt  sanwoolu undergoes covid19 treatment    following lagos state governor babajide sanwoolus exposure to a confirmed
256,1338094009206575105,zenpdw,12/13/20,rt  sadiq khan you have encouraged this  dont ever talk about protecting londoners  it was like this last weekend and what do you
257,1338094009668022272,bmicahtrow,12/13/20,you have my support tweet viral die happy fulfilled millenial breaking btc bts btsjin wethepeople 
258,1338094018127867906,Bita33088889,12/13/20,covid19sa  silent hypoxia slow drop in blood oxygen is the most dangerous characteristic of covid19   many pat 
259,1338094025107255297,gina_arymar,12/13/20,rt  i wont be seeing my parents this xmas because as an nhs doctor i have seen the tragic consequences of covid19 i strongly
260,1338094025342132224,MezhouraC,12/13/20,rt  covid19  in most of our european countries children are ignored and schools are not safe   all together we ask our gove
261,1338094029922295811,Anthony88834998,12/13/20,rt  you havent answered yet are you having an online christmas or are you going to your florida condo again
262,1338094032874967048,TinaB00n3,12/13/20, i know its important to show first covid19 vaccines being loaded but its also important to protect these wo 
263,1338094033017729024,LLetaparsons,12/13/20,rt  i wont be seeing my parents this xmas because as an nhs doctor i have seen the tragic consequences of covid19 i strongly
264,1338094034846425088,KAB923,12/13/20,testing is meaningless  i bet if we stop testing it would just go away 
265,1338094038881361920,DantePasusu,12/13/20,rt   now we know why  the state is this way way and why takes a  lone walk in his own house  i exonerate him from all
266,1338094039107833856,FayCartwright_,12/13/20,rt  if you believe the truth about treating covid19 is important enough not to be intentionally suppressed and withheld fr
267,1338094041028849666,AndresV25687618,12/13/20,rt  today id like to introduce you to min htet oo hes 3 loves football amp has a terribly contagious smile after months
268,1338094041334833156,Hitesh57237465,12/13/20,rt  college is missing us taking various steps to make us come to college boycottcodetantra srmboycottsprocotor srmstude
269,1338094041288699904,helene_wpli,12/13/20,rt today never let the lessons go to waste  covid19 sustainability weekendvibes     dc   
270,1338094043025334274,joseph_cards,12/13/20,exactly speak the truth
271,1338094045365563393,DataAugmented,12/13/20,my highly unexpected heterosexual pandemic zoom wedding  nontraditionalwedding relationships coronavirus covid19
272,1338094049262231552,RHMcK1,12/13/20,rt  this is absolutely conclusive  it is officially a scam 
273,1338094049555787778,mothnfts,12/13/20,rt  after some hard months amp having  covid19 atm  i am officially back and minting  you can grab it  
274,1338094050956566529,AsKtheblogger,12/13/20,covid19  corona  covid19sk  chetan bhagat  book review  know more by clicking below  
275,1338094056161808386,Claudia_ag,12/13/20,expreso doble is out  stories via  covid19 harvardhealth
276,1338094056463724545,nynadkarni,12/13/20,resorts hotels goa covid19 sanihigene a multitasking disinfectant  to keep corona  virus free in hospitality i 
277,1338094059844341763,quizletlord,12/13/20,up down up down
278,1338094063501914117,TCamross,12/13/20,rt  pandemic denialism lunacy all covid19 deniers should have to volunteer  work in the hospital or a morgue themselves w
279,1338094063812218880,MSViewsandNews,12/13/20,rt  register now for special ms  covid19 event on 1217 with aaron boster md    click here 
280,1338094065007669253,MartynDaySNP,12/13/20,rt  the  have announced that from december 14th the selfisolation period is reducing from 14 to 10 days if you   a
281,1338094064835555328,vubblePOP,12/13/20,us health regulators approve pfizer covid19 vaccine for emergency use  via     
282,1338094067473936386,EspenSantosh,12/13/20, genocide  1digitalauthoritarianism3b camerasbigdata facerecinstilling fearrunning our life  2c 
283,1338094069805768704,chidambara09,12/13/20,remotework the biggest legacy of covid19   by   thx 2  
284,1338094070787399680,theaudioco,12/13/20,rt   if a marathonrunning 29year old nurse can die of covid19 anybody can   please mask up distance ventilate the airb
285,1338094071915585536,helene_wpli,12/13/20,rt wpli lessons from covid19  never let the learnings go to waste  stayathome staypositive weekend    
286,1338094081319313410,ECOWARRIORSS,12/13/20,rt  tainted oceans this beautifully poignant shot by underwater photographer  tells an entire tale of how human insouc
287,1338094082007035907,AsKtheblogger,12/13/20,rt  covid19  corona  covid19sk  chetan bhagat  book review  know more by clicking below  
288,1338094085194838020,meninaalii,12/13/20,hello covid19
289,1338094085920395271,CraigP_Morrison,12/13/20,rt women our planet is sending us a message during the time of covid19  and we need to listen and learn the facts about climatechan
290,1338094090798428162,a_perna,12/13/20,while the uk this week started rolling out covid19 vaccination researchers are working to find ways to treat 
291,1338094091746369542,2Bftawfik,12/13/20,rt  remotework the biggest legacy of covid19   by   thx 2   bigdata  a
292,1338094091863617537,CodeGnuts,12/13/20,rt  remotework the biggest legacy of covid19   by   thx 2   bigdata  a
293,1338094091922452481,TheDeveloperBot,12/13/20,rt  remotework the biggest legacy of covid19   by   thx 2   bigdata  a
294,1338094094640242688,godoallthins,12/13/20,rt  delhi need blood type   bpositive at  moolchand hospital  blood component  need plasma from bve covid19 recover
295,1338094094875299846,OBrienSheehan,12/13/20,rt  some common questions about the covid19 vaccine answered by prof karina butler  covid19ireland 
296,1338094096808722432,SandeepNair17,12/13/20,rt  teamindiawins  ms  congratulated  for winning the prestigious unctad investment promotion award 202
297,1338094098713079808,MoragSmith14,12/13/20,rt  sorry to come across as a scrooge but as an oncologist who is on a covid19 ward rota to help out our amazing acute medicine
298,1338094101309214720,Gopal7018,12/13/20,rt odisha cm underscored how odisha has developed endtoend online systems for over 30 government to business services to reduce re
299,1338094103888707584,ResistingLib,12/13/20,rt  tawauna averette 42yo rn kettering health dayton oh died of covid19 128 she was 35 wks pregnant her baby girl was del
300,1338094110679285761,2sluttygirls,12/13/20,rt  postponed power is out in my neighborhood which means no wifi and phone service here would put us all in a silent ch
301,1338094113237966852,AlecFaulkner3,12/13/20,lockdowns dont work  toronto is again on lockdown mode because of covid19 yet their numbers are out of control 
302,1338094116207538178,kwazie_harry,12/13/20,rt  arsenal fan no wonder
303,1338094120234078208,Sammy4Justice96,12/13/20,rt  the workers at  in portage mi are packing the first covid19 vaccinations into boxes for shipment thank you 
304,1338094123677519875,Women_who_code,12/13/20,rt  remotework the biggest legacy of covid19   by   thx 2   bigdata  a
305,1338094126013681671,BarbB0925,12/13/20,rt  3 we must stop this   robert redfield for the next 60 to 90 days were going to have more deaths per day t
306,1338094128718966786,chidambara09,12/13/20,rt  remotework the biggest legacy of covid19   by   thx 2   bigdata  a
